participantID,item,rating,targetType,targetNumber,facialColoration,shownEmotion,emotionChoiceID,target_gender,ratedEmotion
P006,WF-010-R-A_3,1,WF,010,R,A,3,Female,Surprised
P004,WF-010-R-A_3,3,WF,010,R,A,3,Female,Surprised
P059,WF-010-R-A_4,4,WF,010,R,A,4,Female,Angry
P037,WF-010-R-A_4,3,WF,010,R,A,4,Female,Angry
P017,WF-010-R-A_4,3,WF,010,R,A,4,Female,Angry
P014,WF-010-R-A_4,4,WF,010,R,A,4,Female,Angry
P050,WF-010-R-A_4,5,WF,010,R,A,4,Female,Angry
P010,WF-010-R-A_4,3,WF,010,R,A,4,Female,Angry
P009,WF-010-R-A_4,4,WF,010,R,A,4,Female,Angry
P006,WF-010-R-A_4,3,WF,010,R,A,4,Female,Angry
P004,WF-010-R-A_4,2,WF,010,R,A,4,Female,Angry
P059,WF-010-R-A_5,3,WF,010,R,A,5,Female,Disgusted
P037,WF-010-R-A_5,1,WF,010,R,A,5,Female,Disgusted
P017,WF-010-R-A_5,1,WF,010,R,A,5,Female,Disgusted
P014,WF-010-R-A_5,3,WF,010,R,A,5,Female,Disgusted
P050,WF-010-R-A_5,2,WF,010,R,A,5,Female,Disgusted
P010,WF-010-R-A_5,3,WF,010,R,A,5,Female,Disgusted
P009,WF-010-R-A_5,2,WF,010,R,A,5,Female,Disgusted
P006,WF-010-R-A_5,2,WF,010,R,A,5,Female,Disgusted
P004,WF-010-R-A_5,2,WF,010,R,A,5,Female,Disgusted
P059,WF-010-R-A_6,1,WF,010,R,A,6,Female,Scared
P037,WF-010-R-A_6,1,WF,010,R,A,6,Female,Scared
P017,WF-010-R-A_6,1,WF,010,R,A,6,Female,Scared
P014,WF-010-R-A_6,1,WF,010,R,A,6,Female,Scared
P050,WF-010-R-A_6,1,WF,010,R,A,6,Female,Scared
P010,WF-010-R-A_6,2,WF,010,R,A,6,Female,Scared
P009,WF-010-R-A_6,1,WF,010,R,A,6,Female,Scared
P006,WF-010-R-A_6,2,WF,010,R,A,6,Female,Scared
P004,WF-010-R-A_6,3,WF,010,R,A,6,Female,Scared
P059,WF-010-R-F_1,1,WF,010,R,F,1,Female,Happy
P037,WF-010-R-F_1,3,WF,010,R,F,1,Female,Happy
P017,WF-010-R-F_1,1,WF,010,R,F,1,Female,Happy
P014,WF-010-R-F_1,1,WF,010,R,F,1,Female,Happy
P050,WF-010-R-F_1,3,WF,010,R,F,1,Female,Happy
P010,WF-010-R-F_1,3,WF,010,R,F,1,Female,Happy
P009,WF-010-R-F_1,2,WF,010,R,F,1,Female,Happy
P006,WF-010-R-F_1,2,WF,010,R,F,1,Female,Happy
P004,WF-010-R-F_1,2,WF,010,R,F,1,Female,Happy
P059,WF-010-R-F_2,1,WF,010,R,F,2,Female,Sad
P037,WF-010-R-F_2,1,WF,010,R,F,2,Female,Sad
P017,WF-010-R-F_2,1,WF,010,R,F,2,Female,Sad
P014,WF-010-R-F_2,1,WF,010,R,F,2,Female,Sad
P050,WF-010-R-F_2,1,WF,010,R,F,2,Female,Sad
P010,WF-010-R-F_2,1,WF,010,R,F,2,Female,Sad
P009,WF-010-R-F_2,1,WF,010,R,F,2,Female,Sad
P006,WF-010-R-F_2,2,WF,010,R,F,2,Female,Sad
P004,WF-010-R-F_2,1,WF,010,R,F,2,Female,Sad
P059,WF-010-R-F_3,4,WF,010,R,F,3,Female,Surprised
P037,WF-010-R-F_3,1,WF,010,R,F,3,Female,Surprised
P017,WF-010-R-F_3,5,WF,010,R,F,3,Female,Surprised
P014,WF-010-R-F_3,5,WF,010,R,F,3,Female,Surprised
P050,WF-010-R-F_3,4,WF,010,R,F,3,Female,Surprised
P010,WF-010-R-F_3,4,WF,010,R,F,3,Female,Surprised
P009,WF-010-R-F_3,4,WF,010,R,F,3,Female,Surprised
P006,WF-010-R-F_3,3,WF,010,R,F,3,Female,Surprised
P004,WF-010-R-F_3,5,WF,010,R,F,3,Female,Surprised
P059,WF-010-R-F_4,2,WF,010,R,F,4,Female,Angry
P037,WF-010-R-F_4,1,WF,010,R,F,4,Female,Angry
P017,WF-010-R-F_4,1,WF,010,R,F,4,Female,Angry
P014,WF-010-R-F_4,1,WF,010,R,F,4,Female,Angry
P050,WF-010-R-F_4,1,WF,010,R,F,4,Female,Angry
P010,WF-010-R-F_4,2,WF,010,R,F,4,Female,Angry
P009,WF-010-R-F_4,1,WF,010,R,F,4,Female,Angry
P006,WF-010-R-F_4,2,WF,010,R,F,4,Female,Angry
P004,WF-010-R-F_4,1,WF,010,R,F,4,Female,Angry
P059,WF-010-R-F_5,2,WF,010,R,F,5,Female,Disgusted
P037,WF-010-R-F_5,1,WF,010,R,F,5,Female,Disgusted
P017,WF-010-R-F_5,3,WF,010,R,F,5,Female,Disgusted
P014,WF-010-R-F_5,3,WF,010,R,F,5,Female,Disgusted
P050,WF-010-R-F_5,1,WF,010,R,F,5,Female,Disgusted
P010,WF-010-R-F_5,3,WF,010,R,F,5,Female,Disgusted
P009,WF-010-R-F_5,1,WF,010,R,F,5,Female,Disgusted
P006,WF-010-R-F_5,2,WF,010,R,F,5,Female,Disgusted
P004,WF-010-R-F_5,4,WF,010,R,F,5,Female,Disgusted
P059,WF-010-R-F_6,1,WF,010,R,F,6,Female,Scared
P037,WF-010-R-F_6,1,WF,010,R,F,6,Female,Scared
P017,WF-010-R-F_6,2,WF,010,R,F,6,Female,Scared
P014,WF-010-R-F_6,3,WF,010,R,F,6,Female,Scared
P050,WF-010-R-F_6,1,WF,010,R,F,6,Female,Scared
P010,WF-010-R-F_6,4,WF,010,R,F,6,Female,Scared
P009,WF-010-R-F_6,2,WF,010,R,F,6,Female,Scared
P006,WF-010-R-F_6,2,WF,010,R,F,6,Female,Scared
P004,WF-010-R-F_6,2,WF,010,R,F,6,Female,Scared
P065,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
P062,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
p057,WF-011-R-N_1,2,WF,011,R,N,1,Female,Happy
P054,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
P033,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
P013,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
P053,WF-011-R-N_1,3,WF,011,R,N,1,Female,Happy
P047,WF-011-R-N_1,2,WF,011,R,N,1,Female,Happy
P028,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
P027,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
P026,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
P023,WF-011-R-N_1,1,WF,011,R,N,1,Female,Happy
P065,WF-011-R-N_2,1,WF,011,R,N,2,Female,Sad
P062,WF-011-R-N_2,1,WF,011,R,N,2,Female,Sad
p057,WF-011-R-N_2,3,WF,011,R,N,2,Female,Sad
P054,WF-011-R-N_2,1,WF,011,R,N,2,Female,Sad
P033,WF-011-R-N_2,1,WF,011,R,N,2,Female,Sad
P013,WF-011-R-N_2,4,WF,011,R,N,2,Female,Sad
P053,WF-011-R-N_2,3,WF,011,R,N,2,Female,Sad
P047,WF-011-R-N_2,1,WF,011,R,N,2,Female,Sad
P028,WF-011-R-N_2,1,WF,011,R,N,2,Female,Sad
P027,WF-011-R-N_2,5,WF,011,R,N,2,Female,Sad
P026,WF-011-R-N_2,3,WF,011,R,N,2,Female,Sad
P023,WF-011-R-N_2,1,WF,011,R,N,2,Female,Sad
P065,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P062,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
p057,WF-011-R-N_3,2,WF,011,R,N,3,Female,Surprised
P054,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P033,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P013,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P053,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P047,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P028,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P027,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P026,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P023,WF-011-R-N_3,1,WF,011,R,N,3,Female,Surprised
P065,WF-011-R-N_4,1,WF,011,R,N,4,Female,Angry
P062,WF-011-R-N_4,2,WF,011,R,N,4,Female,Angry
p057,WF-011-R-N_4,2,WF,011,R,N,4,Female,Angry
P054,WF-011-R-N_4,5,WF,011,R,N,4,Female,Angry
P033,WF-011-R-N_4,1,WF,011,R,N,4,Female,Angry
P013,WF-011-R-N_4,2,WF,011,R,N,4,Female,Angry
P053,WF-011-R-N_4,2,WF,011,R,N,4,Female,Angry
P047,WF-011-R-N_4,1,WF,011,R,N,4,Female,Angry
P028,WF-011-R-N_4,1,WF,011,R,N,4,Female,Angry
P027,WF-011-R-N_4,1,WF,011,R,N,4,Female,Angry
P026,WF-011-R-N_4,2,WF,011,R,N,4,Female,Angry
P023,WF-011-R-N_4,1,WF,011,R,N,4,Female,Angry
P065,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
P062,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
p057,WF-011-R-N_5,3,WF,011,R,N,5,Female,Disgusted
P054,WF-011-R-N_5,5,WF,011,R,N,5,Female,Disgusted
P033,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
P013,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
P053,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
P047,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
P028,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
P027,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
P026,WF-011-R-N_5,2,WF,011,R,N,5,Female,Disgusted
P023,WF-011-R-N_5,1,WF,011,R,N,5,Female,Disgusted
P065,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P062,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
p057,WF-011-R-N_6,2,WF,011,R,N,6,Female,Scared
P054,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P033,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P013,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P053,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P047,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P028,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P027,WF-011-R-N_6,2,WF,011,R,N,6,Female,Scared
P026,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P023,WF-011-R-N_6,1,WF,011,R,N,6,Female,Scared
P065,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
P062,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
p057,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
P054,WF-011-R-HC_1,4,WF,011,R,HC,1,Female,Happy
P033,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
P013,WF-011-R-HC_1,4,WF,011,R,HC,1,Female,Happy
P053,WF-011-R-HC_1,4,WF,011,R,HC,1,Female,Happy
P047,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
P028,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
P027,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
P026,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
P023,WF-011-R-HC_1,5,WF,011,R,HC,1,Female,Happy
P065,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P062,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
p057,WF-011-R-HC_2,2,WF,011,R,HC,2,Female,Sad
P054,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P033,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P013,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P053,WF-011-R-HC_2,3,WF,011,R,HC,2,Female,Sad
P047,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P028,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P027,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P026,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P023,WF-011-R-HC_2,1,WF,011,R,HC,2,Female,Sad
P065,WF-011-R-HC_3,2,WF,011,R,HC,3,Female,Surprised
P062,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
p057,WF-011-R-HC_3,2,WF,011,R,HC,3,Female,Surprised
P054,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P033,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P013,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P053,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P047,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P028,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P027,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P026,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P023,WF-011-R-HC_3,1,WF,011,R,HC,3,Female,Surprised
P065,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P062,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
p057,WF-011-R-HC_4,2,WF,011,R,HC,4,Female,Angry
P054,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P033,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P013,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P053,WF-011-R-HC_4,2,WF,011,R,HC,4,Female,Angry
P047,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P028,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P027,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P026,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P023,WF-011-R-HC_4,1,WF,011,R,HC,4,Female,Angry
P065,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P062,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
p057,WF-011-R-HC_5,2,WF,011,R,HC,5,Female,Disgusted
P054,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P033,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P013,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P053,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P047,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P028,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P027,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P026,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P023,WF-011-R-HC_5,1,WF,011,R,HC,5,Female,Disgusted
P065,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P062,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
p057,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P054,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P033,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P013,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P053,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P047,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P028,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P027,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P026,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P023,WF-011-R-HC_6,1,WF,011,R,HC,6,Female,Scared
P065,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
P062,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
p057,WF-011-R-A_1,2,WF,011,R,A,1,Female,Happy
P054,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
P033,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
P013,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
P053,WF-011-R-A_1,2,WF,011,R,A,1,Female,Happy
P047,WF-011-R-A_1,2,WF,011,R,A,1,Female,Happy
P028,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
P027,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
P026,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
P023,WF-011-R-A_1,1,WF,011,R,A,1,Female,Happy
P065,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
P062,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
p057,WF-011-R-A_2,2,WF,011,R,A,2,Female,Sad
P054,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
P033,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
P013,WF-011-R-A_2,3,WF,011,R,A,2,Female,Sad
P053,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
P047,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
P028,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
P027,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
P026,WF-011-R-A_2,2,WF,011,R,A,2,Female,Sad
P023,WF-011-R-A_2,1,WF,011,R,A,2,Female,Sad
P065,WF-011-R-A_3,2,WF,011,R,A,3,Female,Surprised
P062,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
p057,WF-011-R-A_3,2,WF,011,R,A,3,Female,Surprised
P054,WF-011-R-A_3,3,WF,011,R,A,3,Female,Surprised
P033,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
P013,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
P053,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
P047,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
P028,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
P027,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
P026,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
P023,WF-011-R-A_3,1,WF,011,R,A,3,Female,Surprised
P065,WF-011-R-A_4,3,WF,011,R,A,4,Female,Angry
P062,WF-011-R-A_4,5,WF,011,R,A,4,Female,Angry
p057,WF-011-R-A_4,4,WF,011,R,A,4,Female,Angry
P054,WF-011-R-A_4,3,WF,011,R,A,4,Female,Angry
P033,WF-011-R-A_4,5,WF,011,R,A,4,Female,Angry
P013,WF-011-R-A_4,5,WF,011,R,A,4,Female,Angry
P053,WF-011-R-A_4,4,WF,011,R,A,4,Female,Angry
P047,WF-011-R-A_4,4,WF,011,R,A,4,Female,Angry
P028,WF-011-R-A_4,5,WF,011,R,A,4,Female,Angry
P027,WF-011-R-A_4,5,WF,011,R,A,4,Female,Angry
P026,WF-011-R-A_4,5,WF,011,R,A,4,Female,Angry
P023,WF-011-R-A_4,5,WF,011,R,A,4,Female,Angry
P065,WF-011-R-A_5,2,WF,011,R,A,5,Female,Disgusted
P062,WF-011-R-A_5,1,WF,011,R,A,5,Female,Disgusted
p057,WF-011-R-A_5,2,WF,011,R,A,5,Female,Disgusted
P054,WF-011-R-A_5,5,WF,011,R,A,5,Female,Disgusted
P033,WF-011-R-A_5,1,WF,011,R,A,5,Female,Disgusted
P013,WF-011-R-A_5,3,WF,011,R,A,5,Female,Disgusted
P053,WF-011-R-A_5,1,WF,011,R,A,5,Female,Disgusted
P047,WF-011-R-A_5,1,WF,011,R,A,5,Female,Disgusted
P028,WF-011-R-A_5,1,WF,011,R,A,5,Female,Disgusted
P027,WF-011-R-A_5,1,WF,011,R,A,5,Female,Disgusted
P026,WF-011-R-A_5,2,WF,011,R,A,5,Female,Disgusted
P023,WF-011-R-A_5,1,WF,011,R,A,5,Female,Disgusted
P065,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P062,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
p057,WF-011-R-A_6,2,WF,011,R,A,6,Female,Scared
P054,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P033,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P013,WF-011-R-A_6,2,WF,011,R,A,6,Female,Scared
P053,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P047,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P028,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P027,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P026,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P023,WF-011-R-A_6,1,WF,011,R,A,6,Female,Scared
P065,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P062,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
p057,WF-011-R-F_1,2,WF,011,R,F,1,Female,Happy
P054,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P033,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P013,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P053,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P047,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P028,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P027,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P026,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P023,WF-011-R-F_1,1,WF,011,R,F,1,Female,Happy
P065,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P062,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
p057,WF-011-R-F_2,2,WF,011,R,F,2,Female,Sad
P054,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P033,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P013,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P053,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P047,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P028,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P027,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P026,WF-011-R-F_2,2,WF,011,R,F,2,Female,Sad
P023,WF-011-R-F_2,1,WF,011,R,F,2,Female,Sad
P065,WF-011-R-F_3,3,WF,011,R,F,3,Female,Surprised
P062,WF-011-R-F_3,3,WF,011,R,F,3,Female,Surprised
p057,WF-011-R-F_3,2,WF,011,R,F,3,Female,Surprised
P054,WF-011-R-F_3,5,WF,011,R,F,3,Female,Surprised
P033,WF-011-R-F_3,4,WF,011,R,F,3,Female,Surprised
P013,WF-011-R-F_3,3,WF,011,R,F,3,Female,Surprised
P053,WF-011-R-F_3,4,WF,011,R,F,3,Female,Surprised
P047,WF-011-R-F_3,3,WF,011,R,F,3,Female,Surprised
P028,WF-011-R-F_3,2,WF,011,R,F,3,Female,Surprised
P027,WF-011-R-F_3,1,WF,011,R,F,3,Female,Surprised
P026,WF-011-R-F_3,3,WF,011,R,F,3,Female,Surprised
P023,WF-011-R-F_3,1,WF,011,R,F,3,Female,Surprised
P065,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P062,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
p057,WF-011-R-F_4,2,WF,011,R,F,4,Female,Angry
P054,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P033,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P013,WF-011-R-F_4,3,WF,011,R,F,4,Female,Angry
P053,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P047,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P028,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P027,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P026,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P023,WF-011-R-F_4,1,WF,011,R,F,4,Female,Angry
P065,WF-011-R-F_5,2,WF,011,R,F,5,Female,Disgusted
P062,WF-011-R-F_5,1,WF,011,R,F,5,Female,Disgusted
p057,WF-011-R-F_5,2,WF,011,R,F,5,Female,Disgusted
P054,WF-011-R-F_5,1,WF,011,R,F,5,Female,Disgusted
P033,WF-011-R-F_5,4,WF,011,R,F,5,Female,Disgusted
P013,WF-011-R-F_5,3,WF,011,R,F,5,Female,Disgusted
P053,WF-011-R-F_5,1,WF,011,R,F,5,Female,Disgusted
P047,WF-011-R-F_5,2,WF,011,R,F,5,Female,Disgusted
P028,WF-011-R-F_5,3,WF,011,R,F,5,Female,Disgusted
P027,WF-011-R-F_5,1,WF,011,R,F,5,Female,Disgusted
P026,WF-011-R-F_5,2,WF,011,R,F,5,Female,Disgusted
P023,WF-011-R-F_5,1,WF,011,R,F,5,Female,Disgusted
P065,WF-011-R-F_6,2,WF,011,R,F,6,Female,Scared
P062,WF-011-R-F_6,5,WF,011,R,F,6,Female,Scared
p057,WF-011-R-F_6,4,WF,011,R,F,6,Female,Scared
P054,WF-011-R-F_6,1,WF,011,R,F,6,Female,Scared
P033,WF-011-R-F_6,1,WF,011,R,F,6,Female,Scared
P013,WF-011-R-F_6,4,WF,011,R,F,6,Female,Scared
P053,WF-011-R-F_6,4,WF,011,R,F,6,Female,Scared
P047,WF-011-R-F_6,4,WF,011,R,F,6,Female,Scared
P028,WF-011-R-F_6,3,WF,011,R,F,6,Female,Scared
P027,WF-011-R-F_6,5,WF,011,R,F,6,Female,Scared
P026,WF-011-R-F_6,4,WF,011,R,F,6,Female,Scared
P023,WF-011-R-F_6,5,WF,011,R,F,6,Female,Scared
P066,WF-012-R-N_1,1,WF,012,R,N,1,Female,Happy
P062,WF-012-R-N_1,1,WF,012,R,N,1,Female,Happy
P056,WF-012-R-N_1,3,WF,012,R,N,1,Female,Happy
P036,WF-012-R-N_1,1,WF,012,R,N,1,Female,Happy
P016,WF-012-R-N_1,3,WF,012,R,N,1,Female,Happy
P048,WF-012-R-N_1,2,WF,012,R,N,1,Female,Happy
P031,WF-012-R-N_1,1,WF,012,R,N,1,Female,Happy
P028,WF-012-R-N_1,1,WF,012,R,N,1,Female,Happy
P044,WF-012-R-N_1,1,WF,012,R,N,1,Female,Happy
P026,WF-012-R-N_1,1,WF,012,R,N,1,Female,Happy
P023,WF-012-R-N_1,1,WF,012,R,N,1,Female,Happy
P066,WF-012-R-N_2,1,WF,012,R,N,2,Female,Sad
P062,WF-012-R-N_2,2,WF,012,R,N,2,Female,Sad
P056,WF-012-R-N_2,4,WF,012,R,N,2,Female,Sad
P036,WF-012-R-N_2,3,WF,012,R,N,2,Female,Sad
P016,WF-012-R-N_2,2,WF,012,R,N,2,Female,Sad
P048,WF-012-R-N_2,2,WF,012,R,N,2,Female,Sad
P031,WF-012-R-N_2,5,WF,012,R,N,2,Female,Sad
P028,WF-012-R-N_2,3,WF,012,R,N,2,Female,Sad
P044,WF-012-R-N_2,2,WF,012,R,N,2,Female,Sad
P026,WF-012-R-N_2,2,WF,012,R,N,2,Female,Sad
P023,WF-012-R-N_2,3,WF,012,R,N,2,Female,Sad
P066,WF-012-R-N_3,2,WF,012,R,N,3,Female,Surprised
P062,WF-012-R-N_3,1,WF,012,R,N,3,Female,Surprised
P056,WF-012-R-N_3,2,WF,012,R,N,3,Female,Surprised
P036,WF-012-R-N_3,1,WF,012,R,N,3,Female,Surprised
P016,WF-012-R-N_3,2,WF,012,R,N,3,Female,Surprised
P048,WF-012-R-N_3,1,WF,012,R,N,3,Female,Surprised
P031,WF-012-R-N_3,1,WF,012,R,N,3,Female,Surprised
